start,end,pm10,no2,latitude,longitude
2022-03-19 16:00:00,2022-03-19 17:00:00,18.75,37.05,44.444925,26.127289
2022-03-19 17:00:00,2022-03-19 18:00:00,22.38,53.83,44.444925,26.127289
2022-03-19 18:00:00,2022-03-19 19:00:00,25.36,58.43,44.444925,26.127289
2022-03-19 19:00:00,2022-03-19 20:00:00,34.01,64.75,44.444925,26.127289
2022-03-19 20:00:00,2022-03-19 21:00:00,32.21,62.26,44.444925,26.127289
2022-03-19 21:00:00,2022-03-19 22:00:00,28.63,47.88,44.444925,26.127289
2022-03-19 22:00:00,2022-03-19 23:00:00,30.77,42.54,44.444925,26.127289
2022-03-19 23:00:00,2022-03-20 00:00:00,31.56,48.25,44.444925,26.127289
2022-03-20 00:00:00,2022-03-20 01:00:00,31.87,45.58,44.444925,26.127289
2022-03-20 01:00:00,2022-03-20 02:00:00,30.03,45.03,44.444925,26.127289
2022-03-20 02:00:00,2022-03-20 03:00:00,28.42,44.33,44.444925,26.127289
2022-03-20 03:00:00,2022-03-20 04:00:00,27.73,40.63,44.444925,26.127289
2022-03-20 04:00:00,2022-03-20 05:00:00,26.89,39.33,44.444925,26.127289
2022-03-20 05:00:00,2022-03-20 06:00:00,27.26,47.69,44.444925,26.127289
2022-03-20 06:00:00,2022-03-20 07:00:00,27.05,43.8,44.444925,26.127289
2022-03-20 07:00:00,2022-03-20 08:00:00,25.12,37.18,44.444925,26.127289
2022-03-20 08:00:00,2022-03-20 09:00:00,23.86,31.8,44.444925,26.127289
2022-03-20 09:00:00,2022-03-20 10:00:00,26.93,30.73,44.444925,26.127289
2022-03-20 10:00:00,2022-03-20 11:00:00,28.53,31.33,44.444925,26.127289
2022-03-20 11:00:00,2022-03-20 12:00:00,29.68,40.46,44.444925,26.127289
2022-03-20 12:00:00,2022-03-20 13:00:00,33.53,35.8,44.444925,26.127289
2022-03-20 13:00:00,2022-03-20 14:00:00,33.47,41.13,44.444925,26.127289
2022-03-20 15:00:00,2022-03-20 16:00:00,29.1,39.86,44.444925,26.127289
2022-03-20 16:00:00,2022-03-20 17:00:00,31.11,47.48,44.444925,26.127289
2022-03-20 17:00:00,2022-03-20 18:00:00,28.48,60.95,44.444925,26.127289
2022-03-20 18:00:00,2022-03-20 19:00:00,30.94,67.36,44.444925,26.127289
2022-03-20 19:00:00,2022-03-20 20:00:00,33.48,58.4,44.444925,26.127289
2022-03-20 20:00:00,2022-03-20 21:00:00,30.98,56.92,44.444925,26.127289
2022-03-20 21:00:00,2022-03-20 22:00:00,39.24,40.1,44.444925,26.127289
2022-03-20 22:00:00,2022-03-20 23:00:00,37.17,42.21,44.444925,26.127289
2022-03-20 23:00:00,2022-03-21 00:00:00,35.39,46.46,44.444925,26.127289
2022-03-21 00:00:00,2022-03-21 01:00:00,34.94,41.04,44.444925,26.127289
2022-03-21 01:00:00,2022-03-21 02:00:00,34.77,39.85,44.444925,26.127289
2022-03-21 02:00:00,2022-03-21 03:00:00,34.92,34.32,44.444925,26.127289
2022-03-21 03:00:00,2022-03-21 04:00:00,35.28,41.68,44.444925,26.127289
2022-03-21 04:00:00,2022-03-21 05:00:00,35.37,49.46,44.444925,26.127289
2022-03-21 05:00:00,2022-03-21 06:00:00,39.71,58.72,44.444925,26.127289
2022-03-21 06:00:00,2022-03-21 07:00:00,42.04,67.57,44.444925,26.127289
2022-03-21 07:00:00,2022-03-21 08:00:00,44.51,77.53,44.444925,26.127289
2022-03-21 08:00:00,2022-03-21 09:00:00,39.3,61.75,44.444925,26.127289
2022-03-21 09:00:00,2022-03-21 10:00:00,34.36,54.08,44.444925,26.127289
2022-03-21 10:00:00,2022-03-21 11:00:00,29.89,46.87,44.444925,26.127289
2022-03-21 11:00:00,2022-03-21 12:00:00,25.07,48.54,44.444925,26.127289
2022-03-21 12:00:00,2022-03-21 13:00:00,20.82,46.39,44.444925,26.127289
2022-03-21 13:00:00,2022-03-21 14:00:00,23.35,51.39,44.444925,26.127289
2022-03-21 14:00:00,2022-03-21 15:00:00,24.56,52.84,44.444925,26.127289
2022-03-21 16:00:00,2022-03-21 17:00:00,26.75,70.4,44.444925,26.127289
2022-03-21 17:00:00,2022-03-21 18:00:00,29.56,72.28,44.444925,26.127289
2022-03-21 18:00:00,2022-03-21 19:00:00,31.53,78.46,44.444925,26.127289
2022-03-21 19:00:00,2022-03-21 20:00:00,32.59,70.31,44.444925,26.127289
2022-03-21 20:00:00,2022-03-21 21:00:00,34.72,66.67,44.444925,26.127289
2022-03-21 21:00:00,2022-03-21 22:00:00,36.27,61.43,44.444925,26.127289
2022-03-21 22:00:00,2022-03-21 23:00:00,35.97,42.51,44.444925,26.127289
2022-03-21 23:00:00,2022-03-22 00:00:00,32.51,38.17,44.444925,26.127289
2022-03-22 00:00:00,2022-03-22 01:00:00,26.68,27.32,44.444925,26.127289
2022-03-22 01:00:00,2022-03-22 02:00:00,25.61,22.62,44.444925,26.127289
2022-03-22 02:00:00,2022-03-22 03:00:00,24.63,22.22,44.444925,26.127289
2022-03-22 03:00:00,2022-03-22 04:00:00,25.01,23.75,44.444925,26.127289
2022-03-22 04:00:00,2022-03-22 05:00:00,27.99,30.66,44.444925,26.127289
2022-03-22 05:00:00,2022-03-22 06:00:00,28.36,35.13,44.444925,26.127289
2022-03-22 06:00:00,2022-03-22 07:00:00,30.03,51.75,44.444925,26.127289
2022-03-22 07:00:00,2022-03-22 08:00:00,29.37,44.73,44.444925,26.127289
2022-03-22 08:00:00,2022-03-22 09:00:00,34.25,51.69,44.444925,26.127289
2022-03-22 09:00:00,2022-03-22 10:00:00,35.88,47.23,44.444925,26.127289
2022-03-22 10:00:00,2022-03-22 11:00:00,33.22,45.89,44.444925,26.127289
2022-03-22 11:00:00,2022-03-22 12:00:00,73.3,45.0,44.444925,26.127289
2022-03-22 12:00:00,2022-03-22 13:00:00,153.16,44.62,44.444925,26.127289
2022-03-22 13:00:00,2022-03-22 14:00:00,178.7,52.26,44.444925,26.127289
2022-03-22 14:00:00,2022-03-22 15:00:00,127.57,46.35,44.444925,26.127289
2022-03-22 15:00:00,2022-03-22 16:00:00,92.96,50.79,44.444925,26.127289
2022-03-22 17:00:00,2022-03-22 18:00:00,85.02,43.39,44.444925,26.127289
2022-03-22 18:00:00,2022-03-22 19:00:00,73.03,54.27,44.444925,26.127289
2022-03-22 19:00:00,2022-03-22 20:00:00,65.32,48.88,44.444925,26.127289
2022-03-22 20:00:00,2022-03-22 21:00:00,72.49,55.49,44.444925,26.127289
2022-03-22 21:00:00,2022-03-22 22:00:00,61.47,54.7,44.444925,26.127289
2022-03-22 22:00:00,2022-03-22 23:00:00,45.64,44.43,44.444925,26.127289
2022-03-22 23:00:00,2022-03-23 00:00:00,43.67,46.49,44.444925,26.127289
2022-03-23 00:00:00,2022-03-23 01:00:00,40.89,37.46,44.444925,26.127289
2022-03-23 01:00:00,2022-03-23 02:00:00,37.72,23.71,44.444925,26.127289
2022-03-23 02:00:00,2022-03-23 03:00:00,34.02,25.0,44.444925,26.127289
2022-03-23 03:00:00,2022-03-23 04:00:00,34.72,27.93,44.444925,26.127289
2022-03-23 04:00:00,2022-03-23 05:00:00,34.23,36.48,44.444925,26.127289
2022-03-23 05:00:00,2022-03-23 06:00:00,37.43,55.32,44.444925,26.127289
2022-03-23 06:00:00,2022-03-23 07:00:00,40.67,60.97,44.444925,26.127289
2022-03-23 07:00:00,2022-03-23 08:00:00,39.52,64.64,44.444925,26.127289
2022-03-23 08:00:00,2022-03-23 09:00:00,32.19,46.61,44.444925,26.127289
2022-03-23 09:00:00,2022-03-23 10:00:00,30.46,45.37,44.444925,26.127289
2022-03-23 10:00:00,2022-03-23 11:00:00,28.19,36.67,44.444925,26.127289
2022-03-23 11:00:00,2022-03-23 12:00:00,24.84,40.15,44.444925,26.127289
2022-03-23 12:00:00,2022-03-23 13:00:00,23.85,40.3,44.444925,26.127289
2022-03-23 13:00:00,2022-03-23 14:00:00,27.21,42.04,44.444925,26.127289
2022-03-23 14:00:00,2022-03-23 15:00:00,29.09,45.43,44.444925,26.127289
2022-03-23 15:00:00,2022-03-23 16:00:00,27.7,50.97,44.444925,26.127289
2022-03-23 16:00:00,2022-03-23 17:00:00,25.13,57.52,44.444925,26.127289
2022-03-23 18:00:00,2022-03-23 19:00:00,47.2,92.0,44.444925,26.127289
2022-03-23 19:00:00,2022-03-23 20:00:00,57.02,89.38,44.444925,26.127289
2022-03-23 20:00:00,2022-03-23 21:00:00,53.78,84.68,44.444925,26.127289
2022-03-23 21:00:00,2022-03-23 22:00:00,67.43,88.84,44.444925,26.127289
2022-03-23 22:00:00,2022-03-23 23:00:00,86.18,83.75,44.444925,26.127289
2022-03-23 23:00:00,2022-03-24 00:00:00,56.44,69.74,44.444925,26.127289
2022-03-24 00:00:00,2022-03-24 01:00:00,46.38,63.08,44.444925,26.127289
2022-03-24 01:00:00,2022-03-24 02:00:00,57.47,53.26,44.444925,26.127289
2022-03-24 02:00:00,2022-03-24 03:00:00,53.49,28.31,44.444925,26.127289
2022-03-24 03:00:00,2022-03-24 04:00:00,46.97,20.61,44.444925,26.127289
2022-03-24 04:00:00,2022-03-24 05:00:00,48.83,25.58,44.444925,26.127289
2022-03-24 05:00:00,2022-03-24 06:00:00,49.83,36.44,44.444925,26.127289
2022-03-24 06:00:00,2022-03-24 07:00:00,56.75,61.77,44.444925,26.127289
2022-03-24 07:00:00,2022-03-24 08:00:00,65.52,84.1,44.444925,26.127289
2022-03-24 08:00:00,2022-03-24 09:00:00,48.22,58.46,44.444925,26.127289
2022-03-24 09:00:00,2022-03-24 10:00:00,40.56,47.08,44.444925,26.127289
2022-03-24 10:00:00,2022-03-24 11:00:00,31.97,46.17,44.444925,26.127289
2022-03-24 11:00:00,2022-03-24 12:00:00,22.6,31.04,44.444925,26.127289
2022-03-24 12:00:00,2022-03-24 13:00:00,22.82,26.35,44.444925,26.127289
2022-03-24 13:00:00,2022-03-24 14:00:00,26.46,24.43,44.444925,26.127289
2022-03-24 14:00:00,2022-03-24 15:00:00,23.17,23.83,44.444925,26.127289
2022-03-24 15:00:00,2022-03-24 16:00:00,25.29,30.26,44.444925,26.127289
2022-03-24 16:00:00,2022-03-24 17:00:00,27.2,34.35,44.444925,26.127289
2022-03-24 17:00:00,2022-03-24 18:00:00,32.71,46.39,44.444925,26.127289
2022-03-24 19:00:00,2022-03-24 20:00:00,59.09,85.22,44.444925,26.127289
2022-03-24 20:00:00,2022-03-24 21:00:00,61.26,41.69,44.444925,26.127289
2022-03-24 21:00:00,2022-03-24 22:00:00,47.13,43.05,44.444925,26.127289
2022-03-24 22:00:00,2022-03-24 23:00:00,38.12,32.42,44.444925,26.127289
2022-03-24 23:00:00,2022-03-25 00:00:00,33.1,27.11,44.444925,26.127289
2022-03-25 00:00:00,2022-03-25 01:00:00,29.0,17.8,44.444925,26.127289
2022-03-25 01:00:00,2022-03-25 02:00:00,25.13,16.59,44.444925,26.127289
2022-03-25 02:00:00,2022-03-25 03:00:00,23.01,16.3,44.444925,26.127289
2022-03-25 03:00:00,2022-03-25 04:00:00,24.72,16.98,44.444925,26.127289
2022-03-25 04:00:00,2022-03-25 05:00:00,25.66,24.24,44.444925,26.127289
2022-03-25 05:00:00,2022-03-25 06:00:00,29.14,50.61,44.444925,26.127289
2022-03-25 06:00:00,2022-03-25 07:00:00,34.46,65.39,44.444925,26.127289
2022-03-25 07:00:00,2022-03-25 08:00:00,38.62,50.23,44.444925,26.127289
2022-03-25 08:00:00,2022-03-25 09:00:00,43.11,43.73,44.444925,26.127289
2022-03-25 09:00:00,2022-03-25 10:00:00,45.02,39.36,44.444925,26.127289
2022-03-25 10:00:00,2022-03-25 11:00:00,39.98,24.53,44.444925,26.127289
2022-03-25 11:00:00,2022-03-25 12:00:00,34.46,21.94,44.444925,26.127289
2022-03-25 12:00:00,2022-03-25 13:00:00,30.35,18.72,44.444925,26.127289
2022-03-25 13:00:00,2022-03-25 14:00:00,31.3,33.56,44.444925,26.127289
2022-03-25 14:00:00,2022-03-25 15:00:00,49.49,47.55,44.444925,26.127289
2022-03-25 15:00:00,2022-03-25 16:00:00,24.01,57.34,44.444925,26.127289
2022-03-25 16:00:00,2022-03-25 17:00:00,44.96,57.68,44.444925,26.127289
2022-03-25 17:00:00,2022-03-25 18:00:00,47.37,72.92,44.444925,26.127289
2022-03-25 18:00:00,2022-03-25 19:00:00,48.33,65.05,44.444925,26.127289
2022-03-25 20:00:00,2022-03-25 21:00:00,36.45,49.28,44.444925,26.127289
2022-03-25 21:00:00,2022-03-25 22:00:00,32.84,51.78,44.444925,26.127289
2022-03-25 22:00:00,2022-03-25 23:00:00,35.25,57.93,44.444925,26.127289
2022-03-25 23:00:00,2022-03-26 00:00:00,36.9,45.13,44.444925,26.127289
2022-03-26 00:00:00,2022-03-26 01:00:00,51.1,34.36,44.444925,26.127289
2022-03-26 01:00:00,2022-03-26 02:00:00,50.28,21.49,44.444925,26.127289
2022-03-26 02:00:00,2022-03-26 03:00:00,42.59,20.6,44.444925,26.127289
2022-03-26 03:00:00,2022-03-26 04:00:00,33.21,18.62,44.444925,26.127289
2022-03-26 04:00:00,2022-03-26 05:00:00,29.02,17.3,44.444925,26.127289
2022-03-26 05:00:00,2022-03-26 06:00:00,30.65,18.73,44.444925,26.127289
2022-03-26 06:00:00,2022-03-26 07:00:00,31.25,19.76,44.444925,26.127289
2022-03-26 07:00:00,2022-03-26 08:00:00,28.09,17.23,44.444925,26.127289
2022-03-26 08:00:00,2022-03-26 09:00:00,24.38,19.43,44.444925,26.127289
2022-03-26 09:00:00,2022-03-26 10:00:00,19.82,14.1,44.444925,26.127289
2022-03-26 10:00:00,2022-03-26 11:00:00,18.01,13.79,44.444925,26.127289
2022-03-26 11:00:00,2022-03-26 12:00:00,17.65,13.04,44.444925,26.127289
2022-03-26 12:00:00,2022-03-26 13:00:00,18.66,15.28,44.444925,26.127289
2022-03-26 13:00:00,2022-03-26 14:00:00,19.85,14.6,44.444925,26.127289
2022-03-26 14:00:00,2022-03-26 15:00:00,20.51,13.56,44.444925,26.127289
2022-03-26 15:00:00,2022-03-26 16:00:00,23.1,15.99,44.444925,26.127289
2022-03-26 16:00:00,2022-03-26 17:00:00,22.46,20.44,44.444925,26.127289
2022-03-26 17:00:00,2022-03-26 18:00:00,25.21,29.35,44.444925,26.127289
2022-03-26 18:00:00,2022-03-26 19:00:00,32.21,34.28,44.444925,26.127289
2022-03-26 19:00:00,2022-03-26 20:00:00,29.65,30.08,44.444925,26.127289
2022-03-26 21:00:00,2022-03-26 22:00:00,27.15,23.89,44.444925,26.127289
2022-03-26 22:00:00,2022-03-26 23:00:00,26.69,23.65,44.444925,26.127289
2022-03-26 23:00:00,2022-03-27 00:00:00,30.65,33.04,44.444925,26.127289
2022-03-27 00:00:00,2022-03-27 01:00:00,35.67,30.45,44.444925,26.127289
2022-03-27 02:00:00,2022-03-27 03:00:00,40.03,31.22,44.444925,26.127289
2022-03-27 03:00:00,2022-03-27 04:00:00,41.13,37.5,44.444925,26.127289
2022-03-27 04:00:00,2022-03-27 05:00:00,39.26,29.45,44.444925,26.127289
2022-03-27 05:00:00,2022-03-27 06:00:00,42.56,27.13,44.444925,26.127289
2022-03-27 06:00:00,2022-03-27 07:00:00,47.81,31.94,44.444925,26.127289
2022-03-27 07:00:00,2022-03-27 08:00:00,48.39,29.14,44.444925,26.127289
2022-03-27 08:00:00,2022-03-27 09:00:00,49.59,31.42,44.444925,26.127289
2022-03-27 09:00:00,2022-03-27 10:00:00,47.21,29.23,44.444925,26.127289
2022-03-27 10:00:00,2022-03-27 11:00:00,41.42,37.61,44.444925,26.127289
2022-03-27 11:00:00,2022-03-27 12:00:00,40.27,29.72,44.444925,26.127289
2022-03-27 12:00:00,2022-03-27 13:00:00,36.24,24.9,44.444925,26.127289
2022-03-27 13:00:00,2022-03-27 14:00:00,35.66,32.92,44.444925,26.127289
2022-03-27 14:00:00,2022-03-27 15:00:00,35.06,32.86,44.444925,26.127289
2022-03-27 15:00:00,2022-03-27 16:00:00,34.67,42.99,44.444925,26.127289
2022-03-27 16:00:00,2022-03-27 17:00:00,35.86,46.74,44.444925,26.127289
2022-03-27 17:00:00,2022-03-27 18:00:00,33.37,51.57,44.444925,26.127289
2022-03-27 18:00:00,2022-03-27 19:00:00,31.2,57.33,44.444925,26.127289
2022-03-27 19:00:00,2022-03-27 20:00:00,26.77,49.9,44.444925,26.127289
2022-03-27 20:00:00,2022-03-27 21:00:00,26.49,38.22,44.444925,26.127289
2022-03-27 21:00:00,2022-03-27 22:00:00,28.47,29.54,44.444925,26.127289
2022-03-27 23:00:00,2022-03-28 00:00:00,32.99,20.85,44.444925,26.127289
2022-03-28 00:00:00,2022-03-28 01:00:00,62.78,22.89,44.444925,26.127289
2022-03-28 01:00:00,2022-03-28 02:00:00,50.15,21.5,44.444925,26.127289
2022-03-28 02:00:00,2022-03-28 03:00:00,37.12,19.26,44.444925,26.127289
2022-03-28 03:00:00,2022-03-28 04:00:00,42.84,23.63,44.444925,26.127289
2022-03-28 04:00:00,2022-03-28 05:00:00,24.54,27.43,44.444925,26.127289
2022-03-28 05:00:00,2022-03-28 06:00:00,25.98,47.48,44.444925,26.127289
2022-03-28 06:00:00,2022-03-28 07:00:00,33.38,58.28,44.444925,26.127289
2022-03-28 07:00:00,2022-03-28 08:00:00,43.87,55.84,44.444925,26.127289
2022-03-28 08:00:00,2022-03-28 09:00:00,49.11,47.01,44.444925,26.127289
2022-03-28 09:00:00,2022-03-28 10:00:00,41.09,44.83,44.444925,26.127289
2022-03-28 10:00:00,2022-03-28 11:00:00,42.66,34.71,44.444925,26.127289
2022-03-28 11:00:00,2022-03-28 12:00:00,45.23,29.58,44.444925,26.127289
2022-03-28 12:00:00,2022-03-28 13:00:00,46.55,32.04,44.444925,26.127289
2022-03-28 13:00:00,2022-03-28 14:00:00,50.2,36.74,44.444925,26.127289
2022-03-28 14:00:00,2022-03-28 15:00:00,56.22,31.7,44.444925,26.127289
2022-03-28 15:00:00,2022-03-28 16:00:00,55.69,40.05,44.444925,26.127289
2022-03-28 16:00:00,2022-03-28 17:00:00,58.1,45.2,44.444925,26.127289
2022-03-28 17:00:00,2022-03-28 18:00:00,60.46,45.44,44.444925,26.127289
2022-03-28 18:00:00,2022-03-28 19:00:00,57.58,53.57,44.444925,26.127289
2022-03-28 19:00:00,2022-03-28 20:00:00,62.16,79.34,44.444925,26.127289
2022-03-28 20:00:00,2022-03-28 21:00:00,69.32,62.16,44.444925,26.127289
2022-03-28 21:00:00,2022-03-28 22:00:00,75.23,61.54,44.444925,26.127289
2022-03-28 22:00:00,2022-03-28 23:00:00,62.74,43.3,44.444925,26.127289
2022-03-30 23:00:00,2022-03-31 00:00:00,80.48,71.5,44.444925,26.127289
2022-03-31 00:00:00,2022-03-31 01:00:00,65.2,49.34,44.444925,26.127289
2022-03-31 02:00:00,2022-03-31 03:00:00,73.36,53.93,44.444925,26.127289
2022-03-31 03:00:00,2022-03-31 04:00:00,70.27,44.06,44.444925,26.127289
2022-03-31 04:00:00,2022-03-31 05:00:00,58.1,36.6,44.444925,26.127289
2022-03-31 05:00:00,2022-03-31 06:00:00,54.69,41.7,44.444925,26.127289
2022-03-31 06:00:00,2022-03-31 07:00:00,46.94,48.37,44.444925,26.127289
2022-03-31 07:00:00,2022-03-31 08:00:00,48.15,53.79,44.444925,26.127289
2022-03-31 08:00:00,2022-03-31 09:00:00,49.38,51.36,44.444925,26.127289
2022-03-31 09:00:00,2022-03-31 10:00:00,43.57,37.54,44.444925,26.127289
2022-03-31 10:00:00,2022-03-31 11:00:00,53.07,34.01,44.444925,26.127289
2022-03-31 11:00:00,2022-03-31 12:00:00,45.02,27.78,44.444925,26.127289
2022-03-31 12:00:00,2022-03-31 13:00:00,42.9,29.23,44.444925,26.127289
2022-03-31 13:00:00,2022-03-31 14:00:00,42.74,25.53,44.444925,26.127289
2022-03-31 14:00:00,2022-03-31 15:00:00,40.35,23.43,44.444925,26.127289
2022-03-31 15:00:00,2022-03-31 16:00:00,48.14,31.21,44.444925,26.127289
2022-03-31 16:00:00,2022-03-31 17:00:00,53.28,49.7,44.444925,26.127289
2022-03-31 17:00:00,2022-03-31 18:00:00,59.3,64.13,44.444925,26.127289
2022-03-31 18:00:00,2022-03-31 19:00:00,69.41,72.52,44.444925,26.127289
2022-03-31 19:00:00,2022-03-31 20:00:00,68.45,37.17,44.444925,26.127289
2022-03-31 20:00:00,2022-03-31 21:00:00,55.87,27.53,44.444925,26.127289
2022-03-31 21:00:00,2022-03-31 22:00:00,54.32,26.78,44.444925,26.127289
2022-03-31 22:00:00,2022-03-31 23:00:00,57.05,15.08,44.444925,26.127289
2022-03-31 23:00:00,2022-04-01 00:00:00,57.44,11.94,44.444925,26.127289
2022-04-01 00:00:00,2022-04-01 01:00:00,56.77,9.23,44.444925,26.127289
2022-04-01 01:00:00,2022-04-01 02:00:00,54.13,8.3,44.444925,26.127289
2022-04-01 03:00:00,2022-04-01 04:00:00,44.6,7.82,44.444925,26.127289
2022-04-01 04:00:00,2022-04-01 05:00:00,46.39,13.5,44.444925,26.127289
2022-04-01 05:00:00,2022-04-01 06:00:00,47.88,24.52,44.444925,26.127289
2022-04-01 06:00:00,2022-04-01 07:00:00,54.44,50.13,44.444925,26.127289
2022-04-01 07:00:00,2022-04-01 08:00:00,62.08,51.26,44.444925,26.127289
2022-04-01 08:00:00,2022-04-01 09:00:00,82.51,22.89,44.444925,26.127289
2022-04-01 09:00:00,2022-04-01 10:00:00,103.53,20.27,44.444925,26.127289
2022-04-01 10:00:00,2022-04-01 11:00:00,107.97,21.22,44.444925,26.127289
2022-04-01 11:00:00,2022-04-01 12:00:00,118.77,22.47,44.444925,26.127289
2022-04-01 12:00:00,2022-04-01 13:00:00,132.42,15.48,44.444925,26.127289
2022-04-01 13:00:00,2022-04-01 14:00:00,137.48,17.74,44.444925,26.127289
2022-04-01 14:00:00,2022-04-01 15:00:00,129.12,20.6,44.444925,26.127289
2022-04-01 15:00:00,2022-04-01 16:00:00,54.98,25.2,44.444925,26.127289
2022-04-01 16:00:00,2022-04-01 17:00:00,39.72,30.29,44.444925,26.127289
2022-04-01 17:00:00,2022-04-01 18:00:00,52.87,40.66,44.444925,26.127289
2022-04-01 18:00:00,2022-04-01 19:00:00,45.34,32.33,44.444925,26.127289
2022-04-01 19:00:00,2022-04-01 20:00:00,45.0,42.06,44.444925,26.127289
2022-04-01 20:00:00,2022-04-01 21:00:00,47.24,37.99,44.444925,26.127289
2022-04-01 21:00:00,2022-04-01 22:00:00,35.8,27.88,44.444925,26.127289
2022-04-01 22:00:00,2022-04-01 23:00:00,28.07,16.87,44.444925,26.127289
2022-04-01 23:00:00,2022-04-02 00:00:00,10.76,13.28,44.444925,26.127289
2022-04-02 00:00:00,2022-04-02 01:00:00,24.66,15.42,44.444925,26.127289
2022-04-02 01:00:00,2022-04-02 02:00:00,42.51,15.9,44.444925,26.127289
2022-04-02 02:00:00,2022-04-02 03:00:00,37.65,14.45,44.444925,26.127289
2022-04-02 04:00:00,2022-04-02 05:00:00,17.53,10.26,44.444925,26.127289
2022-04-02 05:00:00,2022-04-02 06:00:00,9.23,11.73,44.444925,26.127289
2022-04-02 06:00:00,2022-04-02 07:00:00,8.79,14.43,44.444925,26.127289
2022-04-02 07:00:00,2022-04-02 08:00:00,10.47,16.42,44.444925,26.127289
2022-04-02 08:00:00,2022-04-02 09:00:00,9.36,12.13,44.444925,26.127289
2022-04-02 09:00:00,2022-04-02 10:00:00,7.09,9.09,44.444925,26.127289
2022-04-02 10:00:00,2022-04-02 11:00:00,8.25,9.19,44.444925,26.127289
2022-04-02 11:00:00,2022-04-02 12:00:00,6.85,9.23,44.444925,26.127289
2022-04-02 12:00:00,2022-04-02 13:00:00,6.46,9.49,44.444925,26.127289
2022-04-02 13:00:00,2022-04-02 14:00:00,6.47,10.53,44.444925,26.127289
2022-04-02 14:00:00,2022-04-02 15:00:00,7.97,11.41,44.444925,26.127289
2022-04-02 15:00:00,2022-04-02 16:00:00,9.72,11.8,44.444925,26.127289
2022-04-02 16:00:00,2022-04-02 17:00:00,9.1,14.74,44.444925,26.127289
2022-04-02 17:00:00,2022-04-02 18:00:00,8.93,14.7,44.444925,26.127289
2022-04-02 18:00:00,2022-04-02 19:00:00,12.0,23.33,44.444925,26.127289
2022-04-02 19:00:00,2022-04-02 20:00:00,18.6,35.83,44.444925,26.127289
2022-04-02 20:00:00,2022-04-02 21:00:00,17.27,29.52,44.444925,26.127289
2022-04-02 21:00:00,2022-04-02 22:00:00,11.5,21.69,44.444925,26.127289
2022-04-02 22:00:00,2022-04-02 23:00:00,10.19,21.69,44.444925,26.127289
2022-04-02 23:00:00,2022-04-03 00:00:00,9.17,18.26,44.444925,26.127289
2022-04-03 00:00:00,2022-04-03 01:00:00,7.56,13.73,44.444925,26.127289
2022-04-03 01:00:00,2022-04-03 02:00:00,7.78,11.4,44.444925,26.127289
2022-04-03 02:00:00,2022-04-03 03:00:00,8.88,11.17,44.444925,26.127289
2022-04-03 03:00:00,2022-04-03 04:00:00,7.13,10.12,44.444925,26.127289
2022-04-03 05:00:00,2022-04-03 06:00:00,9.03,14.11,44.444925,26.127289
2022-04-03 06:00:00,2022-04-03 07:00:00,10.13,14.21,44.444925,26.127289
2022-04-03 07:00:00,2022-04-03 08:00:00,10.6,12.64,44.444925,26.127289
2022-04-03 08:00:00,2022-04-03 09:00:00,10.02,9.71,44.444925,26.127289
2022-04-03 09:00:00,2022-04-03 10:00:00,10.02,9.15,44.444925,26.127289
2022-04-03 10:00:00,2022-04-03 11:00:00,12.1,8.74,44.444925,26.127289
2022-04-03 11:00:00,2022-04-03 12:00:00,14.68,8.3,44.444925,26.127289
2022-04-03 12:00:00,2022-04-03 13:00:00,18.25,8.8,44.444925,26.127289
2022-04-03 13:00:00,2022-04-03 14:00:00,18.97,7.69,44.444925,26.127289
2022-04-03 14:00:00,2022-04-03 15:00:00,19.46,9.19,44.444925,26.127289
2022-04-03 15:00:00,2022-04-03 16:00:00,21.35,9.1,44.444925,26.127289
2022-04-03 16:00:00,2022-04-03 17:00:00,20.27,9.47,44.444925,26.127289
2022-04-03 17:00:00,2022-04-03 18:00:00,24.9,11.0,44.444925,26.127289
2022-04-03 18:00:00,2022-04-03 19:00:00,19.16,14.62,44.444925,26.127289
2022-04-03 19:00:00,2022-04-03 20:00:00,22.26,16.88,44.444925,26.127289
2022-04-03 20:00:00,2022-04-03 21:00:00,15.6,15.44,44.444925,26.127289
2022-04-03 21:00:00,2022-04-03 22:00:00,13.9,13.38,44.444925,26.127289
2022-04-03 22:00:00,2022-04-03 23:00:00,13.45,11.21,44.444925,26.127289
2022-04-03 23:00:00,2022-04-04 00:00:00,11.94,10.45,44.444925,26.127289
2022-04-04 00:00:00,2022-04-04 01:00:00,11.6,10.52,44.444925,26.127289
2022-04-04 01:00:00,2022-04-04 02:00:00,11.54,12.34,44.444925,26.127289
2022-04-04 02:00:00,2022-04-04 03:00:00,11.5,12.01,44.444925,26.127289
